work_order_id,payment_sequence,payment_method,paid_date,payment_amount
WO-000439,1,purchase_order,2017-05-13,410.18
WO-000440,1,corporate_card,2017-04-04,1720.12
WO-000440,2,purchase_order,2017-05-11,2789.41
WO-000441,1,corporate_card,2017-04-17,1822.82
WO-000442,1,bank_transfer,2017-03-24,477.98
WO-000442,2,bank_transfer,2017-04-17,557.93
WO-000443,1,bank_transfer,2017-05-25,785.11
WO-000444,1,purchase_order,2017-04-08,608.31
WO-000444,2,purchase_order,2017-04-29,1037.04
WO-000445,1,bank_transfer,2017-04-24,1334.93
WO-000446,1,purchase_order,2017-03-20,827.02
WO-000447,1,bank_transfer,2017-03-25,2588.75
WO-000448,1,bank_transfer,2017-04-17,861.74
WO-000449,1,bank_transfer,2017-03-15,837.19
WO-000450,1,purchase_order,2017-03-20,2263.3
WO-000451,1,corporate_card,2017-04-08,1024.62
WO-000452,1,purchase_order,2017-05-13,1446.57
WO-000452,2,corporate_card,2017-06-07,3659.46
WO-000453,1,purchase_order,2017-04-18,334.19
WO-000453,2,bank_transfer,2017-05-14,694.41
WO-000454,1,bank_transfer,2017-04-27,2073.07
WO-000454,2,bank_transfer,2017-06-05,896.5
WO-000455,1,bank_transfer,2017-05-22,569.25
WO-000456,1,corporate_card,2017-03-24,803.65
WO-000457,1,corporate_card,2017-05-26,283.62
WO-000457,2,purchase_order,2017-07-05,888.82
WO-000458,1,bank_transfer,2017-03-25,1073.03
WO-000459,1,corporate_card,2017-05-03,4303.47
WO-000460,1,bank_transfer,2017-04-18,148.04
WO-000460,2,bank_transfer,2017-05-21,114.93
WO-000461,1,bank_transfer,2017-05-05,3395.17
WO-000462,1,purchase_order,2017-04-26,1113.45
WO-000463,1,bank_transfer,2017-04-15,3257.66
WO-000464,1,purchase_order,2017-04-10,726.24
WO-000465,1,bank_transfer,2017-04-21,1330.75
WO-000466,1,bank_transfer,2017-03-28,613.81
WO-000466,2,corporate_card,2017-05-11,229.72
WO-000467,1,corporate_card,2017-03-20,630.34
WO-000467,2,purchase_order,2017-04-09,1067.59
WO-000468,1,corporate_card,2017-03-30,1534.0
WO-000469,1,purchase_order,2017-04-06,565.35
WO-000470,1,purchase_order,2017-05-14,860.25
WO-000471,1,bank_transfer,2017-04-07,2287.96
WO-000472,1,bank_transfer,2017-03-12,1280.42
WO-000473,1,bank_transfer,2017-05-16,428.04
WO-000474,1,purchase_order,2017-04-06,1441.2
WO-000476,1,bank_transfer,2017-04-27,1161.89
WO-000477,1,corporate_card,2017-04-11,758.81
WO-000478,1,bank_transfer,2017-05-05,1472.3
WO-000479,1,purchase_order,2017-04-26,551.38
WO-000479,2,bank_transfer,2017-06-05,305.05
WO-000480,1,purchase_order,2017-04-07,1919.13
WO-000481,1,corporate_card,2017-03-26,474.43
WO-000482,1,purchase_order,2017-03-14,1008.48
WO-000483,1,purchase_order,2017-04-20,584.53
WO-000484,1,bank_transfer,2017-05-10,382.32
WO-000485,1,purchase_order,2017-04-26,770.31
WO-000488,1,bank_transfer,2017-05-02,362.69
WO-000489,1,bank_transfer,2017-04-28,1376.03
WO-000490,1,bank_transfer,2017-04-10,1308.44
WO-000491,1,purchase_order,2017-05-01,1503.31
WO-000492,1,corporate_card,2017-05-06,752.82
WO-000493,1,bank_transfer,2017-05-05,597.14
WO-000495,1,corporate_card,2017-04-06,584.46
WO-000496,1,bank_transfer,2017-04-08,613.46
WO-000496,2,bank_transfer,2017-05-15,663.63
WO-000497,1,purchase_order,2017-04-24,1849.01
WO-000498,1,corporate_card,2017-05-02,1343.86
WO-000499,1,corporate_card,2017-03-26,1774.13
WO-000500,1,purchase_order,2017-04-12,2495.87
WO-000501,1,purchase_order,2017-05-13,632.11
WO-000502,1,purchase_order,2017-04-07,747.45
WO-000503,1,bank_transfer,2017-05-11,897.26
WO-000504,1,bank_transfer,2017-05-03,1596.56
WO-000505,1,bank_transfer,2017-05-06,915.72
WO-000506,1,corporate_card,2017-04-29,1259.24
WO-000506,2,bank_transfer,2017-05-27,1141.2
WO-000507,1,purchase_order,2017-04-03,1644.23
WO-000508,1,purchase_order,2017-05-05,1007.52
WO-000509,1,corporate_card,2017-05-15,3126.27
WO-000510,1,corporate_card,2017-04-13,385.7
WO-000510,2,corporate_card,2017-05-25,342.06
WO-000510,3,corporate_card,2017-06-16,433.32
WO-000511,1,bank_transfer,2017-05-08,1290.0
WO-000512,1,purchase_order,2017-04-16,911.47
WO-000513,1,corporate_card,2017-03-25,789.72
WO-000514,1,bank_transfer,2017-04-09,668.0
WO-000515,1,bank_transfer,2017-04-18,1442.17
WO-000515,2,bank_transfer,2017-05-03,2745.38
WO-000516,1,bank_transfer,2017-05-06,654.62
WO-000519,1,purchase_order,2017-04-15,779.57
WO-000520,1,purchase_order,2017-05-06,623.18
WO-000521,1,bank_transfer,2017-06-02,562.56
WO-000521,2,bank_transfer,2017-07-09,706.55
WO-000522,1,corporate_card,2017-05-06,916.83
WO-000523,1,bank_transfer,2017-04-28,7449.67
WO-000524,1,bank_transfer,2017-05-17,835.78
WO-000524,2,bank_transfer,2017-06-14,988.89
WO-000525,1,corporate_card,2017-05-08,2482.04
WO-000526,1,bank_transfer,2017-04-11,1455.92
WO-000527,1,bank_transfer,2017-04-25,138.69
WO-000527,2,purchase_order,2017-05-16,261.81
WO-000527,3,bank_transfer,2017-06-05,393.91
WO-000529,1,bank_transfer,2017-05-17,1751.35
WO-000529,2,bank_transfer,2017-06-16,1302.92
WO-000530,1,purchase_order,2017-05-22,337.91
WO-000530,2,purchase_order,2017-07-04,1699.8
WO-000531,1,purchase_order,2017-04-09,2665.4
WO-000532,1,bank_transfer,2017-06-03,1803.4
WO-000532,2,bank_transfer,2017-07-02,1370.99
WO-000535,1,bank_transfer,2017-04-22,298.57
WO-000535,2,bank_transfer,2017-05-14,132.01
WO-000536,1,bank_transfer,2017-05-07,1592.69
WO-000537,1,bank_transfer,2017-05-24,719.6
WO-000538,1,bank_transfer,2017-05-12,298.22
WO-000539,1,purchase_order,2017-05-30,989.17
WO-000539,2,bank_transfer,2017-06-19,443.96
WO-000540,1,purchase_order,2017-05-27,993.13
WO-000541,1,purchase_order,2017-05-17,845.27
WO-000542,1,bank_transfer,2017-04-26,730.6
WO-000543,1,bank_transfer,2017-05-21,3824.39
WO-000544,1,purchase_order,2017-05-07,757.11
WO-000545,1,corporate_card,2017-05-11,1512.71
WO-000546,1,bank_transfer,2017-04-10,438.03
WO-000547,1,corporate_card,2017-05-14,549.54
WO-000548,1,bank_transfer,2017-04-13,1059.57
WO-000549,1,corporate_card,2017-04-14,799.71
WO-000549,2,purchase_order,2017-05-17,530.92
WO-000549,3,purchase_order,2017-06-07,360.74
WO-000550,1,purchase_order,2017-05-06,619.31
WO-000551,1,bank_transfer,2017-05-26,1032.84
WO-000552,1,bank_transfer,2017-05-13,3301.91
WO-000553,1,bank_transfer,2017-04-16,531.62
WO-000554,1,bank_transfer,2017-04-13,1224.65
WO-000555,1,bank_transfer,2017-04-12,347.1
WO-000555,2,bank_transfer,2017-05-14,286.38
WO-000556,1,bank_transfer,2017-04-28,1575.58
WO-000557,1,purchase_order,2017-05-17,1621.9
WO-000558,1,bank_transfer,2017-05-07,987.21
WO-000558,2,corporate_card,2017-05-25,1343.34
WO-000559,1,corporate_card,2017-04-05,550.75
WO-000560,1,bank_transfer,2017-05-02,795.89
WO-000561,1,bank_transfer,2017-05-28,490.46
WO-000562,1,bank_transfer,2017-05-17,765.14
WO-000563,1,purchase_order,2017-04-29,2109.01
WO-000564,1,bank_transfer,2017-05-27,880.72
WO-000566,1,corporate_card,2017-04-29,418.36
WO-000566,2,bank_transfer,2017-05-18,292.34
WO-000567,1,purchase_order,2017-04-21,1441.96
WO-000568,1,bank_transfer,2017-05-10,1733.44
WO-000569,1,bank_transfer,2017-04-03,4120.19
WO-000570,1,purchase_order,2017-05-19,820.56
WO-000571,1,bank_transfer,2017-04-12,289.66
WO-000572,1,bank_transfer,2017-04-26,680.28
WO-000573,1,bank_transfer,2017-03-27,265.08
WO-000573,2,bank_transfer,2017-04-29,210.74
WO-000574,1,corporate_card,2017-05-16,810.37
WO-000575,1,corporate_card,2017-05-03,227.29
WO-000575,2,bank_transfer,2017-06-16,292.17
WO-000576,1,bank_transfer,2017-05-06,871.04
WO-000577,1,purchase_order,2017-06-11,485.44
WO-000578,1,purchase_order,2017-04-12,1369.56
WO-000579,1,bank_transfer,2017-05-26,480.5
WO-000579,2,purchase_order,2017-06-20,826.48
WO-000580,1,corporate_card,2017-04-28,391.03
WO-000581,1,bank_transfer,2017-05-04,515.08
WO-000582,1,bank_transfer,2017-07-16,580.22
WO-000583,1,bank_transfer,2017-05-18,2430.58
WO-000584,1,bank_transfer,2017-05-14,3608.21
WO-000585,1,bank_transfer,2017-05-15,1701.69
WO-000586,1,purchase_order,2017-04-25,984.78
WO-000587,1,bank_transfer,2017-04-25,1342.49
WO-000588,1,bank_transfer,2017-05-07,556.32
WO-000589,1,purchase_order,2017-04-27,826.52
WO-000590,1,purchase_order,2017-05-14,1932.03
WO-000591,1,purchase_order,2017-05-02,1288.35
WO-000592,1,purchase_order,2017-04-20,1322.47
WO-000593,1,purchase_order,2017-04-10,1195.7
WO-000593,2,purchase_order,2017-05-22,682.56
WO-000594,1,bank_transfer,2017-05-01,2404.24
WO-000595,1,bank_transfer,2017-04-18,188.56
WO-000595,2,bank_transfer,2017-05-29,302.14
WO-000597,1,bank_transfer,2017-03-28,1338.65
WO-000598,1,bank_transfer,2017-05-19,1845.96
WO-000599,1,purchase_order,2017-05-23,960.72
WO-000600,1,bank_transfer,2017-05-10,384.49
WO-000600,2,purchase_order,2017-06-19,250.97
WO-000601,1,purchase_order,2017-05-13,1460.98
WO-000602,1,bank_transfer,2017-05-24,360.47
WO-000602,2,bank_transfer,2017-06-26,405.52
WO-000602,3,purchase_order,2017-07-31,872.0
WO-000603,1,bank_transfer,2017-05-19,1128.3
WO-000604,1,bank_transfer,2017-04-24,1749.29
WO-000605,1,purchase_order,2017-04-18,1427.47
WO-000607,1,bank_transfer,2017-05-26,1517.57
WO-000608,1,purchase_order,2017-05-07,736.84
WO-000609,1,purchase_order,2017-03-29,346.45
WO-000609,2,corporate_card,2017-04-28,851.49
WO-000610,1,bank_transfer,2017-05-25,242.76
WO-000610,2,bank_transfer,2017-07-02,323.65
WO-000611,1,bank_transfer,2017-05-08,2493.23
WO-000612,1,bank_transfer,2017-04-30,1548.28
WO-000613,1,bank_transfer,2017-04-25,353.2
WO-000614,1,purchase_order,2017-04-10,273.88
WO-000615,1,purchase_order,2017-05-02,848.98
WO-000616,1,bank_transfer,2017-05-01,3440.73
WO-000617,1,purchase_order,2017-06-25,2548.11
WO-000618,1,corporate_card,2017-04-03,1020.42
WO-000619,1,purchase_order,2017-04-23,253.41
WO-000619,2,bank_transfer,2017-06-04,230.05
WO-000619,3,purchase_order,2017-07-17,609.98
WO-000620,1,bank_transfer,2017-05-07,737.43
WO-000621,1,bank_transfer,2017-05-27,1340.64
WO-000622,1,bank_transfer,2017-04-26,960.06
WO-000623,1,bank_transfer,2017-05-27,1751.31
WO-000623,2,corporate_card,2017-06-30,918.4
WO-000624,1,bank_transfer,2017-04-21,3166.87
WO-000625,1,purchase_order,2017-06-13,1734.21
WO-000626,1,purchase_order,2017-05-22,738.32
WO-000627,1,corporate_card,2017-06-23,864.46
WO-000628,1,purchase_order,2017-05-20,867.26
WO-000629,1,bank_transfer,2017-06-07,1638.02
WO-000630,1,bank_transfer,2017-06-09,960.4
WO-000630,2,purchase_order,2017-07-15,520.71
WO-000631,1,bank_transfer,2017-06-15,993.72
WO-000632,1,bank_transfer,2017-05-02,1089.26
WO-000633,1,bank_transfer,2017-06-19,458.74
WO-000633,2,bank_transfer,2017-07-25,508.41
WO-000634,1,corporate_card,2017-04-26,828.62
WO-000635,1,purchase_order,2017-06-04,1013.56
WO-000636,1,purchase_order,2017-06-02,1041.92
WO-000637,1,purchase_order,2017-05-30,171.95
WO-000637,2,corporate_card,2017-07-12,278.84
WO-000638,1,bank_transfer,2017-05-31,277.75
WO-000638,2,purchase_order,2017-06-19,206.59
WO-000639,1,bank_transfer,2017-05-05,1446.53
WO-000640,1,bank_transfer,2017-05-16,1076.31
WO-000641,1,corporate_card,2017-05-14,918.19
WO-000642,1,bank_transfer,2017-05-23,863.55
WO-000643,1,bank_transfer,2017-05-31,281.21
WO-000644,1,bank_transfer,2017-04-12,372.48
WO-000645,1,bank_transfer,2017-05-21,1206.41
WO-000645,2,bank_transfer,2017-07-03,1161.89
WO-000646,1,bank_transfer,2017-06-04,986.91
WO-000647,1,bank_transfer,2017-05-07,1094.12
WO-000648,1,bank_transfer,2017-06-17,379.82
WO-000648,2,purchase_order,2017-07-25,158.49
WO-000648,3,purchase_order,2017-08-10,660.07
WO-000650,1,bank_transfer,2017-05-22,611.63
WO-000651,1,purchase_order,2017-05-14,347.74
WO-000652,1,bank_transfer,2017-04-29,2066.28
WO-000653,1,bank_transfer,2017-05-02,1555.43
WO-000653,2,bank_transfer,2017-05-28,371.99
WO-000654,1,purchase_order,2017-04-25,555.99
WO-000654,2,purchase_order,2017-06-05,3351.06
WO-000655,1,purchase_order,2017-05-31,1048.29
WO-000656,1,bank_transfer,2017-05-01,202.25
WO-000656,2,bank_transfer,2017-06-06,122.75
WO-000657,1,corporate_card,2017-06-08,2350.48
WO-000658,1,corporate_card,2017-06-04,2927.91
WO-000659,1,corporate_card,2017-05-10,1080.15
WO-000660,1,purchase_order,2017-05-29,491.92
WO-000661,1,bank_transfer,2017-05-18,711.8
WO-000661,2,purchase_order,2017-06-09,711.74
WO-000661,3,purchase_order,2017-07-19,356.45
WO-000662,1,purchase_order,2017-05-14,754.95
WO-000662,2,bank_transfer,2017-06-08,487.85
WO-000663,1,bank_transfer,2017-06-06,668.11
WO-000664,1,bank_transfer,2017-06-03,819.19
WO-000665,1,purchase_order,2017-06-01,1661.96
WO-000666,1,corporate_card,2017-05-07,59.02
WO-000666,2,purchase_order,2017-05-24,572.65
WO-000666,3,bank_transfer,2017-07-07,246.57
WO-000667,1,bank_transfer,2017-05-20,533.77
WO-000667,2,bank_transfer,2017-06-27,2016.79
WO-000668,1,bank_transfer,2017-06-05,153.71
WO-000668,2,purchase_order,2017-06-23,147.71
WO-000669,1,bank_transfer,2017-05-02,665.03
WO-000670,1,purchase_order,2017-05-19,924.95
WO-000670,2,bank_transfer,2017-06-10,664.46
WO-000670,3,corporate_card,2017-07-11,424.9
WO-000671,1,corporate_card,2017-05-15,1418.8
WO-000672,1,bank_transfer,2017-06-16,786.96
WO-000672,2,bank_transfer,2017-07-16,446.91
WO-000673,1,corporate_card,2017-06-04,1533.23
WO-000674,1,bank_transfer,2017-06-02,473.89
WO-000675,1,corporate_card,2017-05-10,268.78
WO-000676,1,bank_transfer,2017-06-10,492.19
WO-000677,1,bank_transfer,2017-05-30,547.79
WO-000678,1,purchase_order,2017-05-22,1004.4
WO-000679,1,bank_transfer,2017-04-27,137.53
WO-000679,2,corporate_card,2017-06-04,83.65
WO-000680,1,bank_transfer,2017-05-11,505.31
WO-000680,2,purchase_order,2017-06-20,877.97
WO-000681,1,purchase_order,2017-06-13,1679.78
WO-000682,1,bank_transfer,2017-05-30,726.31
WO-000682,2,bank_transfer,2017-07-09,1326.59
WO-000683,1,corporate_card,2017-05-09,352.39
WO-000683,2,bank_transfer,2017-06-11,21.81
WO-000684,1,bank_transfer,2017-05-28,743.7
WO-000684,2,bank_transfer,2017-07-01,316.75
WO-000685,1,bank_transfer,2017-05-11,1003.65
WO-000686,1,bank_transfer,2017-05-05,1860.9
WO-000687,1,purchase_order,2017-05-08,704.64
WO-000688,1,purchase_order,2017-05-03,223.85
WO-000689,1,purchase_order,2017-06-02,790.41
WO-000691,1,purchase_order,2017-05-24,1676.16
WO-000692,1,purchase_order,2017-05-16,352.27
WO-000692,2,bank_transfer,2017-06-17,245.45
WO-000693,1,purchase_order,2017-05-24,338.03
WO-000694,1,purchase_order,2017-05-06,1146.75
WO-000694,2,purchase_order,2017-06-10,832.92
WO-000695,1,corporate_card,2017-05-03,2021.08
WO-000696,1,bank_transfer,2017-06-07,257.86
WO-000697,1,bank_transfer,2017-06-24,980.78
WO-000697,2,bank_transfer,2017-07-27,686.19
WO-000698,1,bank_transfer,2017-06-14,1284.84
WO-000699,1,bank_transfer,2017-05-23,1816.85
WO-000700,1,corporate_card,2017-06-19,1604.44
WO-000701,1,purchase_order,2017-06-05,1058.55
WO-000702,1,bank_transfer,2017-05-05,1179.38
WO-000703,1,corporate_card,2017-06-04,494.99
WO-000704,1,corporate_card,2017-05-31,1744.86
WO-000705,1,purchase_order,2017-05-04,1769.95
WO-000706,1,purchase_order,2017-04-24,3913.18
WO-000707,1,bank_transfer,2017-06-14,3633.44
WO-000708,1,purchase_order,2017-05-19,4195.32
WO-000709,1,bank_transfer,2017-04-24,454.83
WO-000710,1,bank_transfer,2017-06-01,979.23
WO-000711,1,bank_transfer,2017-06-02,1005.28
WO-000712,1,corporate_card,2017-04-17,3068.44
WO-000713,1,bank_transfer,2017-06-07,977.62
WO-000714,1,corporate_card,2017-05-23,3165.42
WO-000715,1,bank_transfer,2017-06-18,1040.02
WO-000716,1,corporate_card,2017-04-17,1433.01
WO-000717,1,bank_transfer,2017-05-16,2447.71
WO-000718,1,purchase_order,2017-05-11,2909.61
WO-000719,1,corporate_card,2017-05-15,1724.84
WO-000720,1,bank_transfer,2017-04-29,950.16
WO-000720,2,purchase_order,2017-05-25,4218.32
WO-000721,1,bank_transfer,2017-05-19,932.76
WO-000722,1,corporate_card,2017-05-19,575.33
WO-000722,2,corporate_card,2017-06-22,722.23
WO-000722,3,purchase_order,2017-07-18,445.56
WO-000723,1,purchase_order,2017-04-17,832.29
WO-000724,1,purchase_order,2017-06-06,253.2
WO-000725,1,purchase_order,2017-05-26,745.64
WO-000726,1,corporate_card,2017-05-14,2131.92
WO-000726,2,purchase_order,2017-06-06,1166.4
WO-000726,3,bank_transfer,2017-06-29,491.72
WO-000727,1,corporate_card,2017-05-19,1065.53
WO-000728,1,purchase_order,2017-05-18,1031.09
WO-000729,1,bank_transfer,2017-06-08,1928.39
WO-000730,1,bank_transfer,2017-06-21,560.0
WO-000731,1,bank_transfer,2017-05-27,3737.35
WO-000732,1,purchase_order,2017-05-26,163.62
WO-000732,2,bank_transfer,2017-06-28,373.75
WO-000732,3,purchase_order,2017-08-05,107.72
WO-000734,1,bank_transfer,2017-05-06,81.53
WO-000734,2,purchase_order,2017-06-06,178.62
WO-000734,3,bank_transfer,2017-07-15,166.85
WO-000735,1,corporate_card,2017-05-24,199.89
WO-000735,2,corporate_card,2017-06-21,123.52
WO-000736,1,purchase_order,2017-06-03,536.23
WO-000738,1,purchase_order,2017-05-01,1458.18
WO-000739,1,bank_transfer,2017-05-09,829.06
WO-000739,2,purchase_order,2017-06-18,1523.66
WO-000740,1,bank_transfer,2017-05-14,2722.6
WO-000741,1,bank_transfer,2017-06-13,1512.78
WO-000742,1,bank_transfer,2017-06-20,858.17
WO-000742,2,bank_transfer,2017-07-10,1075.97
WO-000743,1,bank_transfer,2017-04-19,863.66
WO-000744,1,purchase_order,2017-05-14,1595.71
WO-000745,1,purchase_order,2017-04-14,627.76
WO-000746,1,bank_transfer,2017-05-13,325.9
WO-000746,2,bank_transfer,2017-06-12,465.01
WO-000747,1,corporate_card,2017-06-05,1593.65
WO-000748,1,purchase_order,2017-06-27,1352.01
WO-000749,1,bank_transfer,2017-05-04,436.28
WO-000750,1,purchase_order,2017-05-31,872.71
WO-000751,1,bank_transfer,2017-05-22,1470.34
WO-000752,1,bank_transfer,2017-05-22,801.79
WO-000753,1,bank_transfer,2017-05-21,1625.7
WO-000754,1,corporate_card,2017-05-24,1938.72
WO-000755,1,corporate_card,2017-04-25,1298.2
WO-000756,1,corporate_card,2017-05-14,1245.24
WO-000757,1,bank_transfer,2017-05-15,2977.77
WO-000759,1,bank_transfer,2017-06-14,1748.92
WO-000760,1,bank_transfer,2017-06-14,2091.16
WO-000761,1,bank_transfer,2017-05-31,673.01
WO-000762,1,bank_transfer,2017-05-18,729.05
WO-000763,1,bank_transfer,2017-06-11,321.66
WO-000764,1,bank_transfer,2017-05-11,2199.09
WO-000765,1,bank_transfer,2017-05-18,430.56
WO-000766,1,purchase_order,2017-05-26,909.61
WO-000767,1,purchase_order,2017-06-09,310.74
WO-000767,2,bank_transfer,2017-07-07,263.37
WO-000767,3,bank_transfer,2017-08-16,577.16
WO-000768,1,purchase_order,2017-06-01,2328.48
WO-000769,1,bank_transfer,2017-06-08,1400.88
WO-000770,1,bank_transfer,2017-05-11,1499.63
WO-000771,1,purchase_order,2017-06-05,1359.77
WO-000772,1,corporate_card,2017-05-18,1096.18
WO-000773,1,purchase_order,2017-05-23,652.51
WO-000773,2,corporate_card,2017-06-15,392.67
WO-000773,3,purchase_order,2017-07-02,818.73
WO-000774,1,bank_transfer,2017-05-23,281.54
WO-000774,2,purchase_order,2017-06-28,299.83
WO-000775,1,bank_transfer,2017-06-08,491.71
WO-000776,1,corporate_card,2017-05-17,1148.28
WO-000777,1,purchase_order,2017-06-04,677.66
WO-000778,1,bank_transfer,2017-06-28,360.63
WO-000778,2,purchase_order,2017-07-19,176.46
WO-000778,3,bank_transfer,2017-08-14,365.83
WO-000779,1,bank_transfer,2017-06-04,1146.62
WO-000779,2,bank_transfer,2017-06-22,643.6
WO-000780,1,bank_transfer,2017-05-17,759.3
WO-000781,1,corporate_card,2017-05-19,873.22
WO-000782,1,purchase_order,2017-05-29,583.93
WO-000782,2,corporate_card,2017-06-27,766.61
WO-000783,1,bank_transfer,2017-06-01,915.42
WO-000784,1,purchase_order,2017-06-08,765.57
WO-000786,1,corporate_card,2017-05-30,423.29
WO-000787,1,corporate_card,2017-05-18,157.81
WO-000787,2,purchase_order,2017-06-18,236.07
WO-000788,1,corporate_card,2017-06-10,340.59
WO-000788,2,purchase_order,2017-06-28,1070.78
WO-000789,1,bank_transfer,2017-05-16,828.69
WO-000791,1,purchase_order,2017-05-19,229.53
WO-000791,2,corporate_card,2017-06-11,124.28
WO-000791,3,bank_transfer,2017-07-17,320.5
WO-000792,1,bank_transfer,2017-07-07,408.42
WO-000793,1,corporate_card,2017-05-11,647.5
WO-000794,1,corporate_card,2017-06-18,494.57
WO-000795,1,bank_transfer,2017-05-21,814.17
WO-000796,1,purchase_order,2017-05-03,1158.94
WO-000797,1,bank_transfer,2017-05-09,766.96
WO-000797,2,bank_transfer,2017-06-17,654.85
WO-000798,1,bank_transfer,2017-05-15,242.35
WO-000799,1,corporate_card,2017-06-29,251.65
WO-000799,2,bank_transfer,2017-08-06,393.07
WO-000800,1,bank_transfer,2017-04-22,742.75
WO-000801,1,purchase_order,2017-06-15,463.06
WO-000802,1,purchase_order,2017-05-26,348.85
WO-000803,1,bank_transfer,2017-05-30,1137.97
WO-000804,1,purchase_order,2017-05-31,730.4
WO-000804,2,bank_transfer,2017-07-14,840.85
WO-000805,1,bank_transfer,2017-06-09,460.35
WO-000806,1,purchase_order,2017-06-01,1240.64
WO-000807,1,purchase_order,2017-07-09,742.51
WO-000807,2,corporate_card,2017-08-06,1665.06
WO-000807,3,bank_transfer,2017-09-10,554.13
WO-000808,1,corporate_card,2017-06-05,140.93
WO-000808,2,corporate_card,2017-07-10,90.95
WO-000808,3,bank_transfer,2017-07-25,150.75
WO-000809,1,bank_transfer,2017-06-23,1191.94
WO-000810,1,bank_transfer,2017-05-20,1485.92
WO-000811,1,purchase_order,2017-06-03,1139.27
WO-000811,2,bank_transfer,2017-06-25,523.77
WO-000811,3,purchase_order,2017-07-30,1556.59
WO-000812,1,bank_transfer,2017-05-16,2054.67
WO-000814,1,purchase_order,2017-07-11,2287.0
WO-000815,1,purchase_order,2017-06-05,778.39
WO-000815,2,bank_transfer,2017-06-22,948.18
WO-000815,3,purchase_order,2017-08-01,488.71
WO-000816,1,bank_transfer,2017-06-16,387.06
